570255,0.797846873
570256,0.98552505
570257,0.994457183
570258,0.947431275
570259,0.862797531
570260,0.929480356
570261,0.93548857
570262,0.980034349
570263,0.732771128
570264,0.967483493
570265,0.391201017
570266,0.595326058
570267,0.98358778
570268,0.816029986
570269,0.954488635
570270,0.717485912
570271,0.699140007
570272,0.306227198
570273,0.346758025
570274,0.5538889
570275,0.859490355
570276,0.929420709
570277,0.470023303
570278,0.895505738
570279,0.899030314
570280,0.393734074
570281,0.772092736
570282,0.684101416
570283,0.515767453
570284,0.804801905
570285,0.834015282
570286,0.764547963
570287,0.992504161
570288,0.959313136
570289,0.552525628
570290,0.776413293
570291,0.852870175
570292,0.935866158
570293,0.676050897
570294,0.431517873
570295,0.47982876
570296,0.825574535
570297,0.413359821
570298,0.795858375
570299,0.695298405
570300,0.808336268
570301,0.990971748
570302,0.670256166
570303,0.754263906
570304,0.428198918
570305,0.495132576
570306,0.64341363
570307,0.883085263
570308,0.263843627
570309,0.528214586
570310,0.5813131
570311,0.948579139
570312,0.621325081
570313,0.348570141
570314,0.961094965
570315,0.266207382
570316,0.660491369
570317,0.778347534
570318,0.992376854
570319,0.970950636
570320,0.749348029
570321,0.146688037
570322,0.973115734
570323,0.792034965
570324,0.98292328
570325,0.715290872
570326,0.76310481
570327,0.852899288
570328,0.653779001
570329,0.698571863
570330,0.343702552
570331,0.854918828
570332,0.800555897
570333,0.567319651
570334,0.842523978
570335,0.72172587
570336,0.877082004
570337,0.421468389
570338,0.926502337
570339,0.848842165
570340,0.718403694
570341,0.872952874
570342,0.623518334
570343,0.711882966
570344,0.624837491
570345,0.664928928
570346,0.478718209
570347,0.637807842
570348,0.515887706
570349,0.658736235
570350,0.789909589
570351,0.738518651
570352,0.487616187
570353,0.625145637
570354,0.506475993
570355,0.830702868
570356,0.757511476
570357,0.673280755
570358,0.973712881
570359,0.935873788
570360,0.860896189
570361,0.963826492
570362,0.976933653
570363,0.990094103
570364,0.718411282
570365,0.954042112
570366,0.983418495
570367,0.655506249
570368,0.779103098
570369,0.55925446
570370,0.686132906
570371,0.81515721
570372,0.939253456
570373,0.924646193
570374,0.55517981
570375,0.445209971
570376,0.979913304
570377,0.639036795
570378,0.917560346
570379,0.972793099
570380,0.800991573
570381,0.993507781
570382,0.896957249
570383,0.902667336
570384,0.977077955
570385,0.989355142
570386,0.889252175
570387,0.817445107
570388,0.927351149
570389,0.968882291
570390,0.976625531
570391,0.961541265
570392,0.885497298
570393,0.967411316
570394,0.984851449
570395,0.817233559
570396,0.959344628
570397,0.954332307
570398,0.707812364
570399,0.991012177
570400,0.9532055
570401,0.960254735
570402,0.814021884
570403,0.579159246
570404,0.788013621
570405,0.991396805
570406,0.93343413
570407,0.800633827
570408,0.851391742
570409,0.904599778
570410,0.525171758
570411,0.407400607
570412,0.88686005
570413,0.765248489
570414,0.69769349
570415,0.898666168
570416,0.628806959
570417,0.663151812
570418,0.766805284
570419,0.781645864
570420,0.717320473
570421,0.69289362
570422,0.925233418
570423,0.855996978
570424,0.685165112
570425,0.846243579
570426,0.812695766
570427,0.450073736
570428,0.980679796
570429,0.49742406
570430,0.728566954
570431,0.687023495
570432,0.817943177
570433,0.977211846
570434,0.500857432
570435,0.458368539
570436,0.831105467
570437,0.983588709
570438,0.98649642
570439,0.961538099
570440,0.919692759
570441,0.940666544
570442,0.886146253
570443,0.973260689
570444,0.878318963
570445,0.537441756
570446,0.499968785
570447,0.928501662
570448,0.739924972
570449,0.488768643
570450,0.406819791
570451,0.953879151
570452,0.776411812
570453,0.990567877
570454,0.686347296
570455,0.919429211
570456,0.432588457
570457,0.497849737
570458,0.560527476
570459,0.620886951
570460,0.664069665
570461,0.57730859
570462,0.619962993
570463,0.839237708
570464,0.978695658
570465,0.283045706
570466,0.796694057
570467,0.418139401
570468,0.975339132
570469,0.982713365
570470,0.803803056
570471,0.358620414
570472,0.607001621
570473,0.659597568
570474,0.670243866
570475,0.33387773
570476,0.904961722
570477,0.767410163
570478,0.964555003
570479,0.690244548
570480,0.848836342
570481,0.815613432
570482,0.916174931
570483,0.933468991
570484,0.607552692
570485,0.983871381
570486,0.845224229
570487,0.829083544
570488,0.893524716
570489,0.603829562
570490,0.479242873
570491,0.676893801
570492,0.834740228
570493,0.977314031
570494,0.456108267
570495,0.831619114
570496,0.708237254
570497,0.604466903
570498,0.384265487
570499,0.845588502
570500,0.524619158
570501,0.892062173
570502,0.890894138
570503,0.743929062
570504,0.525985813
570505,0.990559263
570506,0.892159118
570507,0.658563234
570508,0.733122256
570509,0.718161397
570510,0.498416835
570511,0.850183747
570512,0.813103238
570513,0.977496482
570514,0.810444
570515,0.919214336
570516,0.882142326
570517,0.551123544
570518,0.964309004
570519,0.582346606
570520,0.388045373
570521,0.322775799
570522,0.870828985
570523,0.991323967
570524,0.958362747
570525,0.977789431
570526,0.976625472
570527,0.856151622
570528,0.876303165
570529,0.945829182
570530,0.993349432
570531,0.755316333
570532,0.993936088
570533,0.893433921
570534,0.898517687
570535,0.945364784
570536,0.968682773
570537,0.84746689
570538,0.990719264
570539,0.97519823
570540,0.884951175
570541,0.988439015
570542,0.993342408
570543,0.930246708
570544,0.764335701
570545,0.980587409
570546,0.82743158
570547,0.801467607
570548,0.954782101
570549,0.953968214
570550,0.982761641
570551,0.86890633
570552,0.922893431
570553,0.975572843
570554,0.977645841
570555,0.914080294
570556,0.976194582
570557,0.628918706
570558,0.88071575
570559,0.680608886
570560,0.984915911
570561,0.58687938
570562,0.869954175
570563,0.825771645
570564,0.789608317
570565,0.860858502
570566,0.598175176
570567,0.72810985
570568,0.437382093
570569,0.848419643
570570,0.444974064
570571,0.956452755
570572,0.885330848
570573,0.479039808
570574,0.600325278
570575,0.958013457
570576,0.744986032
570577,0.817956114
570578,0.914732317
570579,0.943833761
570580,0.494260089
570581,0.702307599
570582,0.301842887
570583,0.983481247
570584,0.465226387
570585,0.881853959
570586,0.946810475
570587,0.849591714
570588,0.704015293
570589,0.997294383
570590,0.2865061
570591,0.625581804
570592,0.912707012
570593,0.92884668
570594,0.626520305
570595,0.842975253
570596,0.985934497
570597,0.873470387
570598,0.313340428
570599,0.692523364
570600,0.940590033
570601,0.831701078
570602,0.415450163
570603,0.908064405
570604,0.865466342
570605,0.513807447
570606,0.363577101
570607,0.788156867
570608,0.908970183
570609,0.24304177
570610,0.321605981
570611,0.788397095
570612,0.262795745
570613,0.865317708
570614,0.842141909
570615,0.98974449
570616,0.629236023
570617,0.844449964
570618,0.83108476
570619,0.715516583
570620,0.798636829
570621,0.433275706
570622,0.447825908
570623,0.491109311
570624,0.867845763
570625,0.340703026
570626,0.696585638
570627,0.805548023
570628,0.617855107
570629,0.676857527
570630,0.594649265
570631,0.81802437
570632,0.761688582
570633,0.948902301
570634,0.582588458
570635,0.896684094
570636,0.851469112
570637,0.994545462
570638,0.497232894
570639,0.982715427
570640,0.768515833
570641,0.794620085
570642,0.807336604
570643,0.854647713
570644,0.832016806
570645,0.930075718
570646,0.994753651
570647,0.452053273
570648,0.603245256
570649,0.98137667
570650,0.360497031
570651,0.824641464
570652,0.787760059
570653,0.457179966
570654,0.420514665
570655,0.470044595
570656,0.126843531
570657,0.721321699
570658,0.810778929
570659,0.277746336
570660,0.735083873
570661,0.689438378
570662,0.392509738
570663,0.8169375
570664,0.723740517
570665,0.629617153
570666,0.60693764
570667,0.64982329
570668,0.519136385
570669,0.800031272
570670,0.408844685
570671,0.939822888
570672,0.735955501
570673,0.607101153
570674,0.938453553
570675,0.911671949
570676,0.587616125
570677,0.904132681
570678,0.314961112
570679,0.41099207
570680,0.597975504
570681,0.482142866
570682,0.668757112
570683,0.534888556
570684,0.967485753
570685,0.858586354
570686,0.931272184
570687,0.933828207
570688,0.9385491
570689,0.962190723
570690,0.996151997
570691,0.782877314
570692,0.854269376
570693,0.989521001
570694,0.908788251
570695,0.962969936
570696,0.980421848
570697,0.844559104
570698,0.916877891
570699,0.946704121
570700,0.954543439
570701,0.913837035
570702,0.993577898
570703,0.829549303
570704,0.954703429
570705,0.789588747
570706,0.862545701
570707,0.970815498
570708,0.978587456
570709,0.811136417
570710,0.974637864
570711,0.983260559
570712,0.985395064
570713,0.997339799
570714,0.966012959
570715,0.844370209
570716,0.989616738
570717,0.932046501
570718,0.536438642
570719,0.732577602
570720,0.837410362
570721,0.969119489
570722,0.940777333
570723,0.883216932
570724,0.997161107
570725,0.996889708
570726,0.991751199
570727,0.963614972
570728,0.410180519
570729,0.875333528
570730,0.895162797
570731,0.731926727
570732,0.632093045
570733,0.99372238
570734,0.573596506
570735,0.576074157
570736,0.330431024
570737,0.714465786
570738,0.988599528
570739,0.974583406
570740,0.634094131
570741,0.637303771
570742,0.606800571
570743,0.9833939
570744,0.576917153
570745,0.365913878
570746,0.708683215
570747,0.540463964
570748,0.980001164
570749,0.589791198
570750,0.658684185
570751,0.95134181
570752,0.846995454
570753,0.567648662
570754,0.231449116
570755,0.831963682
570756,0.389112118
570757,0.720286012
570758,0.775070588
570759,0.771532131
570760,0.646095508
570761,0.506975714
570762,0.532251997
570763,0.901850633
570764,0.889032067
570765,0.88586849
570766,0.891400346
570767,0.98668023
570768,0.86458402
570769,0.995883413
570770,0.986428216
570771,0.738516672
570772,0.838554706
570773,0.963093317
570774,0.970700726
570775,0.636729682
570776,0.951004204
570777,0.979175023
570778,0.837741442
570779,0.83435477
570780,0.99279098
570781,0.997449038
570782,0.906120738
570783,0.986518535
570784,0.798865333
570785,0.973685112
570786,0.973177622
570787,0.90789963
570788,0.973208257
570789,0.791363771
570790,0.786282738
570791,0.942255285
570792,0.87680249
570793,0.989373851
570794,0.519917741
570795,0.983363265
570796,0.716398096
570797,0.964157279
570798,0.96790216
570799,0.769103387
570800,0.526954561
570801,0.854494364
570802,0.967696626
570803,0.996060098
570804,0.984336049
570805,0.398254615
570806,0.677670542
570807,0.577078909
570808,0.722638378
570809,0.796264435
570810,0.443060761
570811,0.480509532
570812,0.994658018
570813,0.736792042
570814,0.671683579
570815,0.604877877
570816,0.885065659
570817,0.626927831
570818,0.898345437
570819,0.848611344
570820,0.502407683
570821,0.490401317
570822,0.624072931
570823,0.581802296
570824,0.80910096
570825,0.992080385
570826,0.528496741
570827,0.798880292
570828,0.643604756
570829,0.390113093
570830,0.434079198
570831,0.954133364
570832,0.647803922
570833,0.602049704
570834,0.294034056
570835,0.635897942
570836,0.448078064
570837,0.985863893
570838,0.996217076
570839,0.909213597
570840,0.96971749
570841,0.97177021
570842,0.994203731
570843,0.987029933
570844,0.947771488
570845,0.683920482
570846,0.953310998
570847,0.87061085
570848,0.709230734
570849,0.986800196
570850,0.981786352
570851,0.967236206
570852,0.762740702
570853,0.738448501
570854,0.989314423
570855,0.932255106
570856,0.895770705
570857,0.989973258
570858,0.902125495
570859,0.960143065
570860,0.897543321
570861,0.994215216
570862,0.866931603
570863,0.989766897
570864,0.905240282
570865,0.990438982
570866,0.958120238
570867,0.997017325
570868,0.98811048
570869,0.612300427
570870,0.605584251
570871,0.588334066
570872,0.818706565
570873,0.896650262
570874,0.76261436
570875,0.64572574
570876,0.906156584
570877,0.675971335
570878,0.790879475
570879,0.689828166
570880,0.272354339
570881,0.509919537
570882,0.367668368
570883,0.2173367
570884,0.927578779
570885,0.976597113
570886,0.921852268
570887,0.944793977
570888,0.708748604
570889,0.831395478
570890,0.624527567
570891,0.848383237
570892,0.897478206
570893,0.761597488
570894,0.504203046
570895,0.48107489
570896,0.603845189
570897,0.590787053
570898,0.267555872
570899,0.780985435
570900,0.96791333
570901,0.915902203
570902,0.984519125
570903,0.601677023
570904,0.223810238
570905,0.353292715
570906,0.778430362
570907,0.934287143
570908,0.836408959
570909,0.478823096
570910,0.944265269
570911,0.660507149
570912,0.593610464
570913,0.501040458
570914,0.346710789
570915,0.738967079
570916,0.818374497
570917,0.853382667
570918,0.658279526
570919,0.868959589
570920,0.534739159
570921,0.668533783
570922,0.684925178
570923,0.460697273
570924,0.652509626
570925,0.772986542
570926,0.610080757
570927,0.775108995
570928,0.186849978
570929,0.442358909
570930,0.64977462
570931,0.889816845
570932,0.715738002
570933,0.575932805
570934,0.82382746
570935,0.914902504
570936,0.4651593
570937,0.301242879
570938,0.784823028
570939,0.906545802
570940,0.926574641
570941,0.674988769
570942,0.541351817
570943,0.840697875
570944,0.522269989
570945,0.533028904
570946,0.893498429
570947,0.864949556
570948,0.887323099
570949,0.71499337
570950,0.822609742
570951,0.624288541
570952,0.500984186
570953,0.912046029
570954,0.756513966
570955,0.593194508
570956,0.975742704
570957,0.594462439
570958,0.47029221
570959,0.98774016
570960,0.898143968
570961,0.948556627
570962,0.990912697
570963,0.900013707
570964,0.65003619
570965,0.758998053
570966,0.514023478
570967,0.847774026
570968,0.455463141
570969,0.87288161
570970,0.598882882
570971,0.422283732
570972,0.986263798
570973,0.230691493
570974,0.624626286
570975,0.829261729
570976,0.473172633
570977,0.745436904
570978,0.559847929
570979,0.882303746
570980,0.382851079
570981,0.893201206
570982,0.922586756
570983,0.588440256
570984,0.562811306
570985,0.788951765
570986,0.918826417
570987,0.978337512
570988,0.377492118
570989,0.345985613
570990,0.313161642
570991,0.942215166
570992,0.874257019
570993,0.742125399
570994,0.808797241
570995,0.45960353
570996,0.299919557
570997,0.681783652
570998,0.662078214
570999,0.755400118
571000,0.584921881
571001,0.85236336
571002,0.692670901
571003,0.825852356
571004,0.408076587
571005,0.962727426
571006,0.993993149
571007,0.785598026
571008,0.936196527
571009,0.766033613
571010,0.824430045
571011,0.827898949
571012,0.842774237
571013,0.858434881
571014,0.943737965
571015,0.953419752
571016,0.73184999
571017,0.545753809
571018,0.719781099
571019,0.992605657
571020,0.994697198
571021,0.800731113
571022,0.51446378
571023,0.990212804
571024,0.891349146
571025,0.993885391
571026,0.985285555
571027,0.987587061
571028,0.701711368
571029,0.991778722
571030,0.832704599
571031,0.984146622
571032,0.841930899
571033,0.995295262
571034,0.990077388
571035,0.994901835
571036,0.908112716
571037,0.994937315
571038,0.950053606
571039,0.811900578
571040,0.922574055
571041,0.839765065
571042,0.606665106
571043,0.780324104
571044,0.994461708
571045,0.721494444
571046,0.988530742
571047,0.871729147
571048,0.837429821
571049,0.988038007
571050,0.708706769
571051,0.583981593
571052,0.873179445
571053,0.893666695
571054,0.627343433
571055,0.55961632
571056,0.713152172
571057,0.541349562
571058,0.417586355
571059,0.825218993
571060,0.458397097
571061,0.549625777
571062,0.582370509
571063,0.77325818
571064,0.835165787
571065,0.716636019
571066,0.61523479
571067,0.892550302
571068,0.980281721
571069,0.927129275
571070,0.94891013
571071,0.853049424
571072,0.828431922
571073,0.854039775
571074,0.779826823
571075,0.813704432
571076,0.870001693
571077,0.806571167
571078,0.748372749
571079,0.884494831
571080,0.944037761
571081,0.578941283
571082,0.814744187
571083,0.72187791
571084,0.424572562
571085,0.793473571
571086,0.753747148
571087,0.677338219
571088,0.588316192
571089,0.936887684
571090,0.41624063
571091,0.791129778
571092,0.548233389
571093,0.303807597
571094,0.97552053
571095,0.872588235
571096,0.962217537
571097,0.231313755
571098,0.6493127
571099,0.839061535
571100,0.684785284
571101,0.715163645
571102,0.974394336
571103,0.940110866
571104,0.97573273
571105,0.99472973
571106,0.683821151
571107,0.976054278
571108,0.871398253
571109,0.863200573
571110,0.704622495
571111,0.66762187
571112,0.926459306
571113,0.845609435
571114,0.883980831
571115,0.666939374
571116,0.548866025
571117,0.948846417
571118,0.928475268
571119,0.891804179
571120,0.494456377
571121,0.48192699
571122,0.521654082
571123,0.988850781
571124,0.837812392
571125,0.84165046
571126,0.702503751
571127,0.771100676
571128,0.918544525
571129,0.73676177
571130,0.833318459
571131,0.248498927
571132,0.307676816
571133,0.883844625
571134,0.969499031
571135,0.91799941
571136,0.615146017
571137,0.542283923
571138,0.735901109
571139,0.957465473
571140,0.599396414
571141,0.44458113
571142,0.75249975
571143,0.793970384
571144,0.576862708
571145,0.993264517
571146,0.894080959
571147,0.589220696
571148,0.286125565
571149,0.568211644
571150,0.557050791
571151,0.610128897
571152,0.418921706
571153,0.714671551
571154,0.993922106
571155,0.437363511
571156,0.470623127
571157,0.725828997
571158,0.479726262
571159,0.654516239
571160,0.443345136
571161,0.874936853
571162,0.886719569
571163,0.706265704
571164,0.985692124
571165,0.581519623
571166,0.741300305
571167,0.766709467
571168,0.98310001
571169,0.996889008
571170,0.994747045
571171,0.764833999
571172,0.353324573
571173,0.861836947
571174,0.940982326
571175,0.533508238
571176,0.997119713
571177,0.765382741
571178,0.961362472
571179,0.905315828
571180,0.863904069
571181,0.985750705
571182,0.984087784
571183,0.991043654
571184,0.993692563
571185,0.993728322
571186,0.560155318
571187,0.888992986
571188,0.987073644
571189,0.981356767
571190,0.71436056
571191,0.984521041
571192,0.989791635
571193,0.995091823
571194,0.99148964
571195,0.934772252
571196,0.981578833
571197,0.982505034
571198,0.978177707
571199,0.506900522
571200,0.762389249
571201,0.74441797
571202,0.954092027
571203,0.823349095
571204,0.728836641
571205,0.904289135
571206,0.282351422
571207,0.947021762
571208,0.915353628
571209,0.904927744
571210,0.858398345
571211,0.970782218
571212,0.977450457
571213,0.986547431
571214,0.978913358
571215,0.704959532
571216,0.93443563
571217,0.836788544
571218,0.933675563
571219,0.946051838
571220,0.992514926
571221,0.678757592
571222,0.675995198
571223,0.74208587
571224,0.899499681
571225,0.65278669
571226,0.518982426
571227,0.702611645
571228,0.757774727
571229,0.638564294
571230,0.191885969
571231,0.604324307
571232,0.947555263
571233,0.727630674
571234,0.759788407
571235,0.494440888
571236,0.507700934
571237,0.945076264
571238,0.486271847
571239,0.790891438
571240,0.285172741
571241,0.279395086
571242,0.256578718
571243,0.568955877
571244,0.881494861
571245,0.991201684
571246,0.781490233
571247,0.387042191
571248,0.868599452
571249,0.93580931
571250,0.869256485
571251,0.266116354
571252,0.171878591
571253,0.956197211
571254,0.436414187
571255,0.968072473
571256,0.477201846
571257,0.73684933
571258,0.49750685
571259,0.988647373
571260,0.274164936
571261,0.290750993
571262,0.73151101
571263,0.84331693
571264,0.907158281
571265,0.578118398
571266,0.973971312
571267,0.750058308
571268,0.686787169
571269,0.77199202
571270,0.355863062
571271,0.554786342
571272,0.645232516
571273,0.743232323
571274,0.507562822
571275,0.431639575
571276,0.785679201
571277,0.663546785
571278,0.327468529
571279,0.645839972
571280,0.848715192
571281,0.46447998
571282,0.611237009
571283,0.855294479
571284,0.522463118
571285,0.596553967
571286,0.976455088
571287,0.482082875
571288,0.687629327
571289,0.867334829
571290,0.653417491
571291,0.724751988
571292,0.985551859
571293,0.988848299
571294,0.958548619
571295,0.967627878
571296,0.861203547
571297,0.710660931
571298,0.689685263
571299,0.834075577
571300,0.651878936
571301,0.97483513
571302,0.727036306
571303,0.918641277
571304,0.990176823
571305,0.970289641
571306,0.99456013
571307,0.925215019
571308,0.902230537
571309,0.96255488
571310,0.994421946
571311,0.997710834
571312,0.966447651
571313,0.884357567
571314,0.995685764
571315,0.979747541
571316,0.462359717
571317,0.885503969
571318,0.996348822
571319,0.970954171
571320,0.986183631
571321,0.941892776
571322,0.875370799
571323,0.990555429
571324,0.988586114
571325,0.975159322
571326,0.951895201
571327,0.97752021
571328,0.80302736
571329,0.902559668
571330,0.577281517
571331,0.655536204
571332,0.214792786
571333,0.549542169
571334,0.49906533
571335,0.866209392
571336,0.957091488
571337,0.772048175
571338,0.917690203
571339,0.454195522
571340,0.988365742
571341,0.359951952
571342,0.582175871
571343,0.666034071
571344,0.963909646
571345,0.934836321
571346,0.445247995
571347,0.363586456
571348,0.905445826
571349,0.813901394
571350,0.195817619
571351,0.822097961
571352,0.470801076
571353,0.915335574
571354,0.956137634
571355,0.854256562
571356,0.640151991
571357,0.983281095
571358,0.549457749
571359,0.640700396
571360,0.993854497
571361,0.615420699
571362,0.664564008
571363,0.751613222
571364,0.866892236
571365,0.378920149
571366,0.712063389
571367,0.905023197
571368,0.947262731
571369,0.965299497
571370,0.727349954
571371,0.330252258
571372,0.940898327
571373,0.988047275
571374,0.435020445
571375,0.840681546
571376,0.702385694
571377,0.825511772
571378,0.927426083
571379,0.584903165
571380,0.357464655
571381,0.834307689
571382,0.492415682
571383,0.967348596
571384,0.570002417
571385,0.84608246
571386,0.67576154
571387,0.780040891
571388,0.451951764
571389,0.446761443
571390,0.786916082
571391,0.850784362
571392,0.471207617
571393,0.474506311
571394,0.789490368
571395,0.676510709
571396,0.618770705
571397,0.911459248
571398,0.422426375
571399,0.46696659
571400,0.651863072
571401,0.628193633
571402,0.251554905
571403,0.797588058
571404,0.573589588
571405,0.518396139
571406,0.328699307
571407,0.8566231
571408,0.568518136
571409,0.66613521
571410,0.446972161
571411,0.971031361
571412,0.534000838
571413,0.93506105
571414,0.547897253
571415,0.408714229
571416,0.925744022
571417,0.729204416
571418,0.654042425
571419,0.651573449
571420,0.876497077
571421,0.38881287
571422,0.820802598
571423,0.899519332
571424,0.986506661
571425,0.881424088
571426,0.938710963
571427,0.793235281
571428,0.993584072
571429,0.707773476
571430,0.985198211
571431,0.939229984
571432,0.98819845
571433,0.538646287
571434,0.659553104
571435,0.292449421
571436,0.492389526
571437,0.997504401
571438,0.899430779
571439,0.623235062
571440,0.917653964
571441,0.984945025
571442,0.994418997
571443,0.832932624
571444,0.597549748
571445,0.865636159
571446,0.796248031
571447,0.974453375
571448,0.951729179
571449,0.970608007
571450,0.990965688
571451,0.986529768
571452,0.738957913
571453,0.943030493
571454,0.738087694
571455,0.991950766
571456,0.994787628
571457,0.721995372
571458,0.736392196
571459,0.829695029
571460,0.854050059
571461,0.377768694
571462,0.86764314
571463,0.666258254
571464,0.706519905
571465,0.963377415
571466,0.779626143
571467,0.980771984
571468,0.553459985
571469,0.746481037
571470,0.480881137
571471,0.302357822
571472,0.866994554
571473,0.935475918
571474,0.576478748
571475,0.840964195
571476,0.971480062
571477,0.48814043
571478,0.731389397
571479,0.89788355
571480,0.966802125
571481,0.906707438
571482,0.825054776
571483,0.983446972
571484,0.693129398
571485,0.408796195
571486,0.367256385
571487,0.334824665
571488,0.796190522
571489,0.99736728
571490,0.482222288
571491,0.434378604
571492,0.72658755
571493,0.929932103
571494,0.155136593
571495,0.813876183
571496,0.699368207
571497,0.599304445
571498,0.458591317
571499,0.343848535
571500,0.963299751
571501,0.334563319
571502,0.79338696
571503,0.816001728
571504,0.557654242
571505,0.37851237
571506,0.814354608
571507,0.737782801
571508,0.943412681
571509,0.802082322
571510,0.355649317
571511,0.52122001
571512,0.363746368
571513,0.905760322
571514,0.888930894
571515,0.531114739
571516,0.560203015
571517,0.587235711
571518,0.98672981
571519,0.387032538
571520,0.670653333
571521,0.993027471
571522,0.523082932
571523,0.551747929
571524,0.684626767
571525,0.729585849
571526,0.550548752
571527,0.229253963
571528,0.642138231
571529,0.805142976
571530,0.992331631
571531,0.848313513
571532,0.491670522
571533,0.461785281
571534,0.625427303
571535,0.731923401
571536,0.757963231
571537,0.994022888
571538,0.834680897
571539,0.988058403
571540,0.430649715
571541,0.970206901
571542,0.992430912
571543,0.984445609
571544,0.827350184
571545,0.995888578
571546,0.993166139
571547,0.794513285
571548,0.96567764
571549,0.942697869
571550,0.947037296
571551,0.954689952
571552,0.333882808
571553,0.89226242
571554,0.996436442
571555,0.937299493
571556,0.995587892
571557,0.992815244
571558,0.983442582
571559,0.985513373
571560,0.694355882
571561,0.984974019
571562,0.991475765
571563,0.997747375
571564,0.99767944
571565,0.856083992
571566,0.965144198
571567,0.994160281
571568,0.964827023
571569,0.94975809
571570,0.598099371
571571,0.778302244
571572,0.98077379
571573,0.999044358
571574,0.994493407
571575,0.986890294
571576,0.892368678
571577,0.793789135
571578,0.946093108
571579,0.995070457
571580,0.994768306
571581,0.94229001
571582,0.577569335
571583,0.987680498
571584,0.979843917
571585,0.822992933
571586,0.869326603
571587,0.732638122
571588,0.843622075
571589,0.319927053
571590,0.528538254
571591,0.797492301
571592,0.759327633
571593,0.830180482
571594,0.798631649
571595,0.675605043
571596,0.937838867
571597,0.355076723
571598,0.530401671
571599,0.284158534
571600,0.420876532
571601,0.410762102
571602,0.578002217
571603,0.806275816
571604,0.44604296
571605,0.865140721
571606,0.994502913
571607,0.66237841
571608,0.887578774
571609,0.987839972
571610,0.7218874
571611,0.929758426
571612,0.74119917
571613,0.404227277
571614,0.247991304
571615,0.994967404
571616,0.678645417
571617,0.93190233
571618,0.956299793
571619,0.629699201
571620,0.42114262
571621,0.577408539
571622,0.987793818
571623,0.946114143
571624,0.977571556
571625,0.964752321
571626,0.403220644
571627,0.985517943
571628,0.986604312
571629,0.992077794
